wavs,fluxes,fluxerrs
5.145200089173159,0.0031207703151883447,4.966751051674035e-05
5.146000089152949,0.0032627910721256493,5.2544751884175584e-05
5.146800089132739,0.0032589571764320853,5.5447315199169885e-05
5.1476000891125295,0.003167032580630255,5.7101427398494764e-05
5.14840008909232,0.0030818029654296657,5.7969226676068046e-05
5.14920008907211,0.0031783672121437996,5.6099059015978085e-05
5.1500000890519,0.0031802450158788216,5.422657440509887e-05
5.150800089031691,0.003369088002279612,5.23477544679562e-05
5.151600089011481,0.0034920554523010625,5.141868049857163e-05
5.152400088991271,0.0038441491077966686,5.2605105340742025e-05
5.153200088971062,0.0034444570582982336,5.2970038615633595e-05
5.154000088950852,0.0033673981703173927,5.439419725616862e-05
5.154800088930642,0.0031902499845286895,5.538292399602979e-05
5.1556000889104325,0.0031402402898367387,5.5478142677525495e-05
5.156400088890223,0.0031167417227686003,5.468571510120475e-05
5.157200088870013,0.0032033769265984204,5.399986974118375e-05
5.158000088849803,0.003241898996723582,5.325196979660599e-05
5.158800088829594,0.0032672542939098255,5.3456258323608236e-05
5.159600088809384,0.003483113150152266,5.4474467934686856e-05
5.160400088789174,0.0034400786431134857,5.485064272072743e-05
5.161200088768965,0.0034337253025213815,5.5372903077305236e-05
5.162000088748755,0.003596303349104794,5.4063948697629265e-05
5.162800088728545,0.003528190618028679,5.305005865912184e-05
5.1636000887083355,0.003388853139815738,5.3456536362522665e-05
5.164400088688126,0.003358259078505645,5.369192408509437e-05
5.165200088667916,0.0035748015139005387,5.487280539099119e-05
5.166000088647706,0.003509604773296563,5.613939787350046e-05
5.166800088627497,0.003490152354872911,5.7115971326429246e-05
5.167600088607287,0.003407184747118421,5.598800859328211e-05
5.168400088587077,0.0033633846142320425,5.4035720818889474e-05
5.169200088566868,0.0032682220372173324,5.200532716553886e-05
5.170000088546658,0.003203324873413416,5.186896930555645e-05
5.170800088526448,0.003279794176039263,5.222931734495638e-05
5.1716000885062385,0.003292456688300992,5.347092769307515e-05
5.172400088486029,0.0031580241733329116,5.5768653815265124e-05
5.173200088465819,0.0030365992316586012,5.785336168627475e-05
5.174000088445609,0.0032259989912924733,5.76244494965901e-05
5.1748000884254,0.0030649394472116783,5.533669588590586e-05
5.17560008840519,0.0031147714554679985,5.277519361852614e-05
5.17640008838498,0.0032444586745728724,5.133269094981765e-05
5.177200088364771,0.0032481246021609195,5.045060748402744e-05
5.178000088344561,0.0032193835455569383,5.142148803543997e-05
5.178800088324351,0.003211573298215348,5.365119027425592e-05
5.1796000883041415,0.003323514064758339,5.746305602143712e-05
5.180400088283932,0.003319960228706427,5.9330313249981675e-05
5.181200088263722,0.003316106862851508,5.8065813269982934e-05
5.182000088243512,0.0030127969978807237,5.460052218119602e-05
5.182800088223303,0.00304490479279146,5.2214414549686e-05
5.183600088203093,0.0031796452215057535,5.097969460276428e-05
5.184400088182883,0.0031261712391596917,5.081382259422556e-05
5.185200088162674,0.003176766548920883,5.188447941387351e-05
5.186000088142464,0.003180569038146143,5.4074953524982135e-05
5.186800088122254,0.0033821261926395654,5.6714475938455394e-05
5.1876000881020445,0.0033093175018290948,5.7112638448305215e-05
5.188400088081835,0.003322018427050434,5.633379961108975e-05
5.189200088061625,0.0032789715500553696,5.507041289467583e-05
5.190000088041415,0.003139200645790248,5.247984310621856e-05
5.190800088021206,0.0032034868108997403,5.1211849981162116e-05
5.191600088000996,0.0032094564655151705,5.126767597640855e-05
5.192400087980786,0.003222070207945921,5.247563988709317e-05
5.193200087960577,0.003344352506950909,5.46778578918916e-05
5.194000087940367,0.0036374164206210233,5.6218748914222645e-05
5.194800087920157,0.0034496590650847253,5.57614895482149e-05
5.1956000878999475,0.0033566587552729733,5.534618356753821e-05
5.196400087879738,0.003401400628777122,5.4633513293638154e-05
5.197200087859528,0.0034185245604738735,5.308277220636976e-05
5.198000087839318,0.0034532658386690384,5.261479569480578e-05
5.198800087819109,0.003280866316559114,5.255853755341888e-05
5.199600087798899,0.0030882887911492887,5.39836948940624e-05
5.200400087778689,0.003142780634780825,5.433370285689228e-05
5.20120008775848,0.0033887896556085394,5.458230947419043e-05
5.20200008773827,0.00344709000854941,5.3929525348657925e-05
5.20280008771806,0.0034965427292067636,5.368947907007921e-05
5.2036000876978505,0.0032804728341141055,5.389841803840847e-05
5.204400087677641,0.0030945481410091288,5.319130316288076e-05
5.205200087657431,0.003234710760216515,5.373669163099794e-05
5.206000087637221,0.003509432023111499,5.453741456044035e-05
5.206800087617012,0.0034866556411741008,5.470996846743569e-05
5.207600087596802,0.0032578504214445473,5.436386006460917e-05
5.208400087576592,0.003240635271202264,5.330549147830918e-05
5.209200087556383,0.00337202064921883,5.2782349331412684e-05
5.210000087536173,0.003244563074110104,5.2396860009313355e-05
5.210800087515963,0.0033041156600412728,5.31486906271852e-05
5.2116000874957535,0.0033948691505707052,5.392961101562399e-05
5.212400087475544,0.0030978968412878672,5.486335766657288e-05
5.213200087455334,0.003163569300179343,5.507927687881298e-05
5.214000087435124,0.0031910859655061873,5.513820779782164e-05
5.214800087414915,0.003139477246210849,5.5139581896916e-05
5.215600087394705,0.0032819040654163668,5.414724761243161e-05
5.216400087374495,0.003157794837995855,5.1519317612580604e-05
5.217200087354286,0.0032660848366430793,5.071626065466473e-05
5.218000087334076,0.003324660199311753,5.202614005284283e-05
5.218800087313866,0.003329151206063956,5.38489154140232e-05
5.2196000872936565,0.003316816788267645,5.621112633297851e-05
5.220400087273447,0.00327275074783023,5.6855986172888824e-05
5.221200087253237,0.0032550936663215207,5.6647720571779004e-05
5.222000087233027,0.0031298974657354177,5.585202233834432e-05
5.222800087212818,0.0032778125283791757,5.4050294888307565e-05
5.223600087192608,0.003279168513404738,5.196455511451631e-05
5.224400087172398,0.0033699130601019976,5.0771161583611785e-05
5.225200087152189,0.003384075569119692,5.16249663816108e-05
5.226000087131979,0.003302744983183475,5.303445051132271e-05
5.226800087111769,0.003191011268253076,5.549604432180285e-05
5.2276000870915595,0.0032518554475482473,5.7181041079217664e-05
5.22840008707135,0.003070551840169151,5.741650238090938e-05
5.22920008705114,0.003069395609499397,5.6523804505315164e-05
5.2300000870309304,0.003310631148589581,5.579744864055586e-05
5.230800087010721,0.003502919317996869,5.386558524041593e-05
5.231600086990511,0.0033456729475743597,5.172639336688451e-05
5.232400086970301,0.0033185916867600395,5.1224936339727476e-05
5.233200086950092,0.0033223908497948076,5.265045809008101e-05
5.234000086929882,0.002928868620509348,5.379638697792259e-05
5.234800086909672,0.0030937177116411026,5.639270928240785e-05
5.2356000868894625,0.0031144204778308254,5.762598641783769e-05
5.236400086869253,0.0033055053528546273,5.851773732639967e-05
